"","year","ccode","worldbank","country","iso2c","un","scode","wbregion","iso3c","polity","polity2","democ","autoc","unreg","physint","speech","new_empinx","wecon","wopol","wosoc","elecsd","gdp.pc.wdi","gdp.pc.un","pop.wdi","amnesty","statedept","milper","cinc","bdeadbest","INGO_uia","domestic9","rt_code","nyt","amnesty.uas","region","muslim","nyt.lagged"
"2407",1996,70,"MEX","Mexico","MX",484,"MEX","Central America","MEX",4,4,4,0,419,1,2,11,1,2,1,2,4088.45545866353,4088.42941659835,97201533,4,3,175,0.0130408,34,1458,5250,"MEX",3,77,"LA",0,1
"2408",1996,90,"GTM","Guatemala","GT",320,"GUA","Central America","GTM",8,8,8,0,419,3,2,10,1,2,1,2,1544.99876798324,1377.44768901063,10214623,4,4,36,0.000776,0,571,2500,"GTM",11,22,"LA",0,11
"2409",1996,91,"HND","Honduras","HN",340,"HON","Central America","HND",6,6,6,0,419,6,2,13,1,2,1,2,704.802864429808,850.496828789188,5723639,3,2,10,0.0004486,0,420,2187,"HND",4,0,"LA",0,3
"2410",1996,92,"SLV","El Salvador","SV",222,"SAL","Central America","SLV",7,7,7,0,419,5,2,12,1,2,1,2,1776.46704266586,1776.46704266586,5806750,3,2,22,0.0005918,0,419,250,"SLV",0,12,"LA",0,0
"2411",1996,93,"NIC","Nicaragua","NI",558,"NIC","Central America","NIC",8,8,8,0,419,5,1,11,1,2,1,2,905.757016423181,905.703332895974,4756631,3,3,14,0.0003666,0,392,2437,"NIC",1,0,"LA",0,1
"2412",1996,94,"CRI","Costa Rica","CR",188,"COS","Central America","CRI",10,10,10,0,419,7,2,13,2,2,2,2,3320.58877834553,3320.92181448287,3566605,2,1,8,0.0002617,0,731,437,"CRI",0,4,"LA",0,1
"2413",1996,95,"PAN","Panama","PA",591,"PAN","Central America","PAN",9,9,9,0,419,7,1,11,2,2,2,2,3312.13970385767,3312.13970385767,2814525,3,2,12,0.0003014,0,585,375,"PAN",2,2,"LA",0,0
"2414",1996,100,"COL","Colombia","CO",170,"COL","South America","COL",7,7,7,0,419,0,1,10,1,2,1,2,2609.29713235827,3110.69060810305,37236124,5,5,146,0.0049779,1092,1032,4625,"COL",5,57,"LA",0,1
"2415",1996,101,"VEN","Venezuela","VE",862,"VEN","South America","VEN",8,8,8,0,419,2,1,13,2,2,1,2,3026.07080224562,3025.94028999688,22556838,4,5,75,0.0046855,0,NA,1625,"VEN",0,10,"LA",0,1
"2416",1996,110,"GUY","Guyana","GY",328,"GUY","South America","GUY",6,6,6,0,419,6,2,13,1,2,1,2,965.165977424216,1539.40856008219,730865,2,2,2,5.69e-05,0,283,125,"GUY",0,6,"LA",9,0
"2417",1996,115,"SUR","Suriname","SR",740,"SUR","South America","SUR",5,5,6,1,419,NA,NA,NA,NA,NA,NA,NA,1948.30129148598,2384.49443865969,441734,1,2,2,5.72e-05,0,197,0,"SUR",0,0,"LA",NA,0
"2418",1996,130,"ECU","Ecuador","EC",218,"ECU","South America","ECU",9,9,9,0,419,4,1,12,1,2,1,2,2182.70681711551,2070.30105213646,11557151,2,2,58,0.0015743,0,691,0,"ECU",0,3,"LA",0,0
"2419",1996,135,"PER","Peru","PE",604,"PER","South America","PER",1,1,3,2,419,1,1,11,2,2,1,1,2216.11050732293,2293.18064912677,24365985,4,4,115,0.0032546,211,952,6625,"PER",4,6,"LA",0,1
"2420",1996,140,"BRA","Brazil","BR",76,"BRA","South America","BRA",8,8,8,0,419,4,2,13,1,2,1,2,5107.79391970463,5107.79997184413,164392423,4,4,296,0.0260785,0,1643,375,"BRA",2,11,"LA",0,3
"2421",1996,145,"BOL","Bolivia","BO",68,"BOL","South America","BOL",9,9,9,0,419,7,1,12,1,1,1,2,947.482594175554,947.482118640911,7806953,2,2,33,0.0009114,0,612,1500,"BOL",0,9,"LA",0,1
"2422",1996,150,"PRY","Paraguay","PY",600,"PAR","South America","PRY",7,7,7,0,419,7,2,12,1,2,1,2,1992.87206872507,1782.14302822268,4911701,3,3,16,0.0004649,0,523,3000,"PRY",0,0,"LA",0,0
"2423",1996,155,"CHL","Chile","CL",152,"CHL","South America","CHL",8,8,8,0,419,5,2,13,1,2,1,2,5167.59917062629,5317.85836444753,14662323,2,2,102,0.0029546,0,1170,0,"CHL",2,5,"LA",0,5
"2424",1996,160,"ARG","Argentina","AR",32,"ARG","South America","ARG",7,7,7,0,419,5,1,13,1,2,-999,2,7717.47985981198,7720.08680698312,35264070,3,2,65,0.0056748,0,1542,1250,"ARG",3,4,"LA",0,6
"2425",1996,165,"URY","Uruguay","UY",858,"URU","South America","URY",10,10,10,0,419,7,2,14,1,2,1,2,6317.14515064832,6976.5988258386,3247585,1,1,25,0.0005129,0,871,0,"URY",0,0,"LA",0,0
"2426",1996,200,"GBR","United Kingdom","GB",826,"UKG","Northern Europe","GBR",10,10,10,0,150,7,2,11,2,2,3,2,22426.9455469268,21350.2494805294,58166950,NA,1,221,0.0238164,0,3031,812,"GBR",3,0,"West",1.60000002384186,1
"2427",1996,205,"IRL","Ireland","IE",372,"IRE","Northern Europe","IRL",10,10,10,0,150,7,1,13,2,2,2,2,20809.8081398136,20438.2704315742,3637510,1,1,17,0.0006285,0,1778,0,"IRL",0,0,"West",0.109999999403954,0
"2428",1996,210,"NLD","Netherlands","NL",528,"NTH","Western Europe","NLD",10,10,10,0,150,8,2,14,2,2,3,2,28498.6800043667,26939.8268257715,15530498,NA,1,64,0.0072516,0,2940,0,"NLD",1,0,"West",3,0
"2429",1996,211,"BEL","Belgium","BE",56,"BEL","Western Europe","BEL",10,10,10,0,150,8,1,13,2,2,3,2,27646.0870225357,27073.4611857431,10156637,NA,1,45,0.0056761,0,2945,375,"BEL",0,0,"West",2.5,0
"2430",1996,212,"LUX","Luxembourg","LU",442,"LUX","Western Europe","LUX",10,10,10,0,150,8,2,14,3,2,3,2,52219.3100690568,49706.5913638928,414225,NA,1,1,0.00062,0,1122,0,"LUX",0,0,"West",NA,0
"2431",1996,220,"FRA","France","FR",250,"FRN","Western Europe","FRA",9,9,9,0,150,8,2,13,2,2,2,2,27015.7463476379,26291.1990328073,59752020,2,NA,501,0.0249387,0,3255,0,"FRA",3,0,"West",1,2
"2432",1996,225,"CHE","Switzerland","CH",756,"SWZ","Western Europe","CHE",10,10,10,0,150,8,1,13,2,2,3,2,46610.0597512362,44199.0263562315,7071850,NA,1,39,0.0019128,0,2716,0,"CHE",0,0,"West",2.20000004768372,0
"2433",1996,230,"ESP","Spain","ES",724,"SPN","Southern Europe","ESP",10,10,10,0,150,4,2,14,2,2,2,2,16236.7716792911,15753.2225014413,39478186,NA,2,203,0.0112359,0,2816,437,"ESP",0,1,"West",1.20000004768372,2
"2434",1996,235,"PRT","Portugal","PT",620,"POR","Southern Europe","PRT",10,10,10,0,150,7,2,14,2,2,3,2,12185.0638930534,11948.0228235709,10063945,1,1,73,0.0021974,0,2069,0,"PRT",0,0,"West",0,0
"2435",1996,255,"DEU","Germany","DE",276,"GMY","Western Europe","DEU",10,10,10,0,150,8,1,11,2,2,3,2,30538.7024971841,29224.8739968079,81914831,1,NA,339,0.0322396,0,3204,312,"DEU",2,0,"West",NA,4
"2436",1996,290,"POL","Poland","PL",616,"POL","Eastern Europe","POL",9,9,9,0,150,7,1,12,1,2,1,2,4066.84202921958,4071.80734021728,38624370,NA,1,235,0.0091354,0,1792,0,"POL",0,0,"EECA",0,0
"2437",1996,305,"AUT","Austria","AT",40,"AUS","Western Europe","AUT",10,10,10,0,150,8,1,12,2,2,2,2,29742.4288063177,29302.0392253004,7959017,1,1,45,0.0026873,0,2405,0,"AUT",0,0,"West",2.09999990463257,1
"2438",1996,310,"HUN","Hungary","HU",348,"HUN","Eastern Europe","HUN",10,10,10,0,150,7,2,13,2,2,2,2,4504.67574150183,4444.24217510542,10311238,1,1,50,0.002041,0,1800,0,"HUN",0,0,"EECA",0,0
"2439",1996,316,"CZE","Czech Republic","CZ",203,"CZR","Eastern Europe","CZE",10,10,10,0,150,8,1,12,2,2,2,2,6473.44340116743,6283.5321163776,10315241,NA,1,62,0.0033854,0,NA,0,"CZE",0,0,"EECA",0,0
"2440",1996,317,"SVK","Slovak Republic","SK",703,"SLO","Eastern Europe","SVK",7,7,7,0,150,6,1,12,1,2,2,1,5177.74886425007,3938.08760809552,5373361,NA,1,46,0.0018112,0,916,0,"SVK",0,0,"EECA",0,0
"2441",1996,325,"ITA","Italy","IT",380,"ITA","Southern Europe","ITA",10,10,10,0,150,7,2,13,2,2,2,2,23028.5127302891,22242.1609807512,56860281,1,2,431,0.0206237,0,2970,500,"ITA",0,0,"West",0,1
"2442",1996,339,"ALB","Albania","AL",8,"ALB","Southern Europe","ALB",0,0,3,3,150,4,1,9,1,2,1,0,951.132091437492,992.174528337932,3168033,3,2,52,0.0005679,0,257,125,"ALB",0,14,"EECA",70,0
"2443",1996,343,"MKD","Macedonia","MK",807,"MAC","Southern Europe","MKD",6,6,6,0,150,6,2,13,1,1,1,2,2238.83362524994,2234.29138797481,1975207,NA,1,15,0.0002696,0,NA,0,"MAC",0,0,"EECA",30,0
"2444",1996,344,"HRV","Croatia","HR",191,"CRO","Southern Europe","HRV",-5,-5,0,5,150,7,1,8,1,2,1,1,5268.80567364512,5022.60779212717,4494000,3,3,58,0.0010593,0,828,125,"HRV",5,6,"EECA",1.5,2
"2445",1996,346,"BIH","Bosnia","BA",70,"BOS","Southern Europe","BIH",NA,NA,-66,-66,150,NA,-66,NA,-66,-66,-66,-66,799.307256883323,790.646438829892,3485575,3,3,90,0.0009412,0,NA,2625,"BIH",24,1,"EECA",40,18
"2446",1996,347,"MKD","Yugoslavia","MK",807,"YGS","Southern Europe","MKD",-7,-7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,2238.83362524994,2234.29138797481,1975207,NA,NA,NA,NA,0,NA,0,"MKD",12,5,"EECA",NA,11
"2447",1996,349,"SVN","Slovenia","SI",705,"SLV","Southern Europe","SVN",10,10,10,0,150,8,1,13,2,2,2,2,10800.5244812251,10629.3391786067,1988628,NA,NA,10,0.0003354,0,866,0,"SVN",0,0,"EECA",1,0
"2448",1996,350,"GRC","Greece","GR",300,"GRC","Southern Europe","GRC",10,10,10,0,150,6,1,11,2,2,2,2,13685.3337808174,12829.5763973271,10709173,3,1,212,0.0041532,0,1923,125,"GRC",0,0,"EECA",1.29999995231628,0
"2449",1996,352,"CYP","Cyprus","CY",196,"CYP","Western Asia","CYP",10,10,10,0,142,7,2,11,1,2,1,2,14133.325200595,14025.5291925507,873246,2,1,10,0.0002384,0,669,875,"CYP",0,0,"EECA",18,0
"2450",1996,355,"BGR","Bulgaria","BG",100,"BUL","Eastern Europe","BGR",8,8,8,0,150,4,1,8,1,2,1,1,1208.95216837851,1074.38935106542,8362826,3,2,80,0.0021837,0,1119,1562,"BGR",0,0,"EECA",13,0
"2451",1996,359,"MDA","Moldova","MD",498,"MLD","Eastern Europe","MDA",7,7,7,0,150,7,1,10,1,1,1,1,462.17201717928,393.094707031817,3667748,2,2,12,0.0005143,0,164,0,"MDA",0,0,"EECA",0,0
"2452",1996,360,"ROM","Romania","RO",642,"RUM","Eastern Europe","ROU",8,8,8,0,150,7,1,10,1,2,1,2,1562.12350001173,1615.93719104549,22619004,2,2,200,0.0052054,0,1147,0,"ROU",0,3,"EECA",0.200000002980232,0
"2453",1996,365,"RUS","Russia","RU",643,"RUS","Eastern Europe","RUS",3,3,4,1,150,3,1,7,1,2,1,2,2643.90563710164,2639.79083475793,148160126,4,4,1300,0.0569312,0,1300,3062,"RUS",3,27,"EECA",10,3
"2454",1996,366,"EST","Estonia","EE",233,"EST","Northern Europe","EST",6,6,7,1,150,7,1,12,2,2,2,2,3347.83944267498,3336.10919500241,1415594,1,2,6,0.0002359,0,614,0,"EST",0,0,"West",0,0
"2455",1996,367,"LVA","Latvia","LV",428,"LAT","Northern Europe","LVA",8,8,8,0,150,7,2,10,1,2,1,2,2273.01105987543,2304.28432653541,2457222,2,1,7,0.0003672,0,489,0,"LVA",0,0,"West",0,1
"2456",1996,368,"LTU","Lithuania","LT",440,"LIT","Northern Europe","LTU",10,10,10,0,150,7,2,13,2,2,2,2,2339.67391832493,2336.81640812621,3601613,1,2,12,0.0004954,0,581,0,"LTU",0,1,"West",0,0
"2457",1996,369,"UKR","Ukraine","UA",804,"UKR","Eastern Europe","UKR",7,7,7,0,150,6,1,6,1,2,1,1,872.709185520084,876.779778114379,51057189,2,2,476,0.0160281,0,535,437,"UKR",0,17,"EECA",0,0
"2458",1996,370,"BLR","Belarus","BY",112,"BLR","Eastern Europe","BLR",-7,-7,0,7,150,4,0,3,2,1,2,0,1452.44700181708,1427.73575042349,10160000,2,2,75,0.0024894,0,291,125,"BLR",0,5,"EECA",0,0
"2459",1996,371,"ARM","Armenia","AM",51,"ARM","Western Asia","ARM",-6,-6,0,6,142,5,1,6,1,2,1,1,503.231969620213,503.230139787542,3173425,2,2,60,0.0007698,0,174,562,"ARM",1,0,"EECA",0,0
"2460",1996,372,"GEO","Georgia","GE",268,"GRG","Western Asia","GEO",5,5,6,1,142,2,1,11,1,2,1,1,670.461103658332,613.89808594719,4616100,2,3,5,0.000435,0,237,1875,"GEO",0,1,"EECA",11,0
"2461",1996,373,"AZE","Azerbaijan","AZ",31,"AZE","Western Asia","AZE",-6,-6,0,6,142,3,0,4,1,2,1,0,409.216745216782,404.539486808151,7763000,2,3,80,0.0012547,0,124,1875,"AZE",0,0,"EECA",93.4000015258789,0
"2462",1996,375,"FIN","Finland","FI",246,"FIN","Northern Europe","FIN",10,10,10,0,150,8,2,14,2,3,3,2,25777.6412996396,25031.4404395827,5124573,NA,1,35,0.0023182,0,2439,0,"FIN",0,0,"West",0,0
"2463",1996,380,"SWE","Sweden","SE",752,"SWD","Northern Europe","SWE",10,10,10,0,150,8,2,14,2,3,3,2,32587.2641044641,31240.2371517373,8840998,NA,1,60,0.0043323,0,2733,0,"SWE",0,2,"West",0,0
"2464",1996,385,"NOR","Norway","NO",578,"NOR","Northern Europe","NOR",10,10,10,0,150,8,2,14,2,3,2,2,36554.6717901011,36516.1609313779,4381336,NA,1,38,0.0019615,0,2380,0,"NOR",0,0,"West",0,0
"2465",1996,390,"DNK","Denmark","DK",208,"DEN","Northern Europe","DNK",10,10,10,0,150,8,2,14,2,3,3,2,35650.7243420099,35101.4996447945,5263074,1,1,28,0.001741,0,2626,0,"DNK",0,3,"West",1.5,0
"2466",1996,402,"CPV","Cape Verde","CV",132,"CAP","Western Africa","CPV",8,8,8,0,2,NA,NA,NA,NA,NA,NA,NA,1227.96319712453,1404.54409734194,408790,NA,1,1,1.98e-05,0,106,0,"CPV",0,0,"Africa",NA,0
"2467",1996,404,"GNB","Guinea-Bissau","GW",624,"GNB","Western Africa","GNB",5,5,5,0,2,6,1,11,1,2,1,2,232.027370550044,504.248746095617,1165465,3,2,7,0.0001035,0,104,312,"GNB",0,8,"Africa",45,0
"2468",1996,411,"GNQ","Equatorial Guinea","GQ",226,"EQG","Middle Africa","GNQ",-5,-5,0,5,2,NA,NA,NA,NA,NA,NA,NA,509.352816739935,599.851441358608,456389,3,3,1,4.02e-05,0,77,0,"GNQ",0,0,"Africa",NA,0
"2469",1996,420,"GMB","Gambia","GM",270,"GAM","Western Africa","GMB",-6,-6,0,6,2,6,0,6,1,0,1,0,773.990497171934,773.990492887689,1095930,2,2,1,4.47e-05,0,NA,0,"GMB",0,2,"Africa",90,0
"2470",1996,432,"MLI","Mali","ML",466,"MLI","Western Africa","MLI",7,7,7,0,2,8,2,12,1,2,1,2,283.999332000828,301.493688985124,9222157,1,1,10,0.0005103,0,295,0,"MLI",0,0,"Africa",90,0
"2471",1996,433,"SEN","Senegal","SN",686,"SEN","Western Africa","SEN",-1,-1,2,3,2,4,1,10,1,2,1,1,566.628776162168,566.628776165011,8940298,3,2,14,0.0006399,0,587,0,"SEN",0,0,"Africa",92,0
"2472",1996,434,"BEN","Benin","BJ",204,"BEN","Western Africa","BEN",6,6,6,0,2,8,1,11,1,2,1,2,382.285440635546,382.285485832421,6176318,NA,1,8,0.0003453,0,365,0,"BEN",0,0,"Africa",15,0
"2473",1996,435,"MRT","Mauritania","MR",478,"MAA","Western Africa","MRT",-6,-6,0,6,2,7,1,7,2,1,1,1,600.131221546508,707.348069900729,2403805,1,2,16,0.0002587,0,224,0,"MRT",0,1,"Africa",100,0
"2474",1996,436,"NER","Niger","NE",562,"NIR","Western Africa","NER",-6,-6,0,6,2,6,1,6,1,1,0,1,209.247729869984,201.325477252587,9499605,3,2,5,0.0004227,29,246,1875,"NER",0,0,"Africa",80,0
"2475",1996,437,"CIV","Ivory Coast","CI",384,"IVO","Western Africa","CIV",-6,-6,0,6,2,4,1,6,2,1,1,1,829.613849193468,829.607868472898,14632391,3,3,15,0.0009872,0,NA,1875,"CIV",0,1,"Africa",60,0
"2476",1996,438,"GIN","Guinea","GN",324,"GUI","Western Africa","GIN",-1,-1,1,2,2,2,1,5,2,2,1,0,477.968040143092,508.426881874397,8094751,3,3,12,0.0004297,0,253,0,"GIN",0,5,"Africa",85,0
"2477",1996,439,"BFA","Burkina Faso","BF",854,"BFO","Western Africa","BFA",-5,-5,0,5,2,6,1,12,0,2,0,1,249.364679053716,251.924410286149,10372562,NA,2,9,0.000529,0,332,0,"BFA",0,0,"Africa",50,0
"2478",1996,450,"LBR","Liberia","LR",430,"LBR","Western Africa","LBR",NA,0,-88,-88,2,0,1,6,1,2,1,0,72.5270395272365,91.9100500909773,2197801,5,5,NA,0.0001796,0,264,2187,"LBR",1,2,"Africa",20,0
"2479",1996,451,"SLE","Sierra Leone","SL",694,"SIE","Western Africa","SLE",4,4,5,1,2,3,1,10,1,0,1,1,240.258241866459,325.257467023472,3919708,5,5,5,0.0002495,274,341,3750,"SLE",0,1,"Africa",60,0
"2480",1996,452,"GHA","Ghana","GH",288,"GHA","Western Africa","GHA",2,2,3,1,2,6,1,12,2,2,2,2,403.804744662797,647.147809420141,17169151,1,2,7,0.001002,0,630,0,"GHA",0,0,"Africa",30,0
"2481",1996,461,"TGO","Togo","TG",768,"TOG","Western Africa","TGO",-2,-2,1,3,2,5,0,5,1,1,1,1,333.649623785809,359.451914498258,4392177,2,3,10,0.0002797,0,350,0,"TGO",0,0,"Africa",10,0
"2482",1996,471,"CMR","Cameroon","CM",120,"CAO","Middle Africa","CMR",-4,-4,1,5,2,4,1,5,1,2,0,1,679.776729010771,666.836696506201,14316949,3,3,15,0.0008236,0,534,0,"CMR",0,12,"Africa",16,0
"2483",1996,475,"NGA","Nigeria","NG",566,"NIG","Western Africa","NGA",-6,-6,0,6,2,3,0,1,0,1,0,0,314.73548819376,291.229327510941,111166210,3,4,80,0.0072054,0,931,125,"NGA",5,15,"Africa",50,6
"2484",1996,481,"GAB","Gabon","GA",266,"GAB","Middle Africa","GAB",-4,-4,0,4,2,7,2,7,1,2,1,1,5135.78990840182,5525.40985955025,1108698,NA,2,7,0.0001779,0,270,0,"GAB",0,0,"Africa",0.5,0
"2485",1996,482,"CAF","Central African Republic","CF",140,"CEN","Middle Africa","CAF",5,5,5,0,2,5,0,5,1,2,1,1,300.806324021306,300.806324021306,3350299,NA,2,5,0.0002172,55,NA,2187,"CAF",0,0,"Africa",15,0
"2486",1996,483,"TCD","Chad","TD",148,"CHA","Middle Africa","TCD",-2,-2,1,3,2,3,1,8,1,2,1,1,222.737507786407,223.836320268008,7216321,4,2,40,0.0006191,0,189,0,"TCD",0,6,"Africa",50,0
"2487",1996,484,"COG","Congo Brazzaville","CG",178,"CON","Middle Africa","COG",5,5,6,1,2,4,0,7,1,2,1,0,908.179499117176,908.179499117177,2797572,3,3,10,0.0003382,0,NA,0,"COG",0,0,"Africa",2,0
"2488",1996,490,"ZAR","Congo Kinshasa","CD",180,"ZAI","Middle Africa","COD",NA,0,-77,-77,2,NA,-77,NA,-77,-77,-77,-77,133.838284467675,133.923774806938,43122601,4,5,50,0.0030034,0,NA,3500,"COD",0,22,"Africa",10,0
"2489",1996,500,"UGA","Uganda","UG",800,"UGA","Eastern Africa","UGA",-4,-4,0,4,2,2,1,8,-999,2,1,1,282.355755332347,304.478115185605,21407693,4,3,50,0.0011698,500,454,1875,"UGA",0,1,"Africa",16,0
"2490",1996,501,"KEN","Kenya","KE",404,"KEN","Eastern Africa","KEN",-5,-5,0,5,2,4,1,6,1,2,1,1,427.366873840211,424.784453231164,28186224,3,4,24,0.0015062,0,812,0,"KEN",0,12,"Africa",7,1
"2491",1996,510,"TZA","Tanzania","TZ",834,"TAZ","Eastern Africa","TZA",-1,-1,2,3,2,5,1,6,1,2,1,1,217.154110153448,NA,30780453,3,3,50,0.0018533,0,530,0,"TZA",0,0,"Africa",35,0
"2492",1996,516,"BDI","Burundi","BI",108,"BUI","Eastern Africa","BDI",-5,-5,0,5,2,1,1,6,1,2,0,1,138.062807442629,134.927153639623,6294482,5,5,25,0.0004217,NA,240,6625,"BDI",0,17,"Africa",1,0
"2493",1996,517,"RWA","Rwanda","RW",646,"RWA","Eastern Africa","RWA",-6,-6,0,6,2,1,0,8,1,1,1,1,233.125456621635,237.320315569268,5929575,5,5,55,0.0006228,0,255,1875,"RWA",12,21,"Africa",1,8
"2494",1996,520,"SOM","Somalia","SO",706,"SOM","Eastern Africa","SOM",NA,0,-77,-77,2,NA,-77,NA,-77,-77,-77,-77,NA,194.448141209399,6481035,4,5,NA,0.0005001,NA,139,3125,"SOM",0,0,"Africa",100,1
"2495",1996,522,"DJI","Djibouti","DJ",262,"DJI","Eastern Africa","DJI",-6,-6,0,6,2,NA,NA,NA,NA,NA,NA,NA,730.893985975985,734.542807767861,675891,2,2,8,0.0001188,0,126,0,"DJI",0,0,"Africa",94,0
"2496",1996,529,"ETH","Ethiopia","ET",231,"ETI","Eastern Africa","ETH",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,145.336145877593,140.026125656992,58815116,NA,NA,NA,NA,NA,382,0,"ETH",2,15,"Africa",NA,0
"2497",1996,531,"ERI","Eritrea","ER",232,"ERI","Eastern Africa","ERI",-6,-6,0,6,2,4,0,8,1,2,1,0,199.670684015878,215.482139922491,3473399,2,1,45,0.0004885,0,35,4000,"ERI",1,0,"Africa",48,0
"2498",1996,540,"AGO","Angola","AO",24,"ANG","Middle Africa","AGO",NA,-2,-88,-88,2,0,0,3,1,2,1,0,604.439435406847,524.078934120887,12451945,4,5,95,0.0014532,NA,208,1875,"AGO",0,0,"Africa",0,0
"2499",1996,541,"MOZ","Mozambique","MZ",508,"MZM","Eastern Africa","MOZ",5,5,5,0,2,4,2,11,1,2,0,2,196.904299144784,196.904471249033,16463426,3,3,11,0.0009423,0,266,0,"MOZ",0,0,"Africa",20,0
"2500",1996,551,"ZMB","Zambia","ZM",894,"ZAM","Eastern Africa","ZMB",1,1,3,2,2,3,1,9,1,2,1,1,396.461772554712,360.504135654679,9073311,2,3,16,0.0007728,0,477,0,"ZMB",0,2,"Africa",1,0
"2501",1996,552,"ZWE","Zimbabwe","ZW",716,"ZIM","Eastern Africa","ZWE",-6,-6,0,6,2,4,0,10,1,2,1,1,722.021541248562,984.004266717091,11846110,2,4,40,0.0010346,0,699,0,"ZWE",0,0,"Africa",1,1
"2502",1996,553,"MWI","Malawi","MW",454,"MAW","Eastern Africa","MWI",6,6,6,0,2,4,1,12,1,1,1,1,224.659542101496,272.949368040648,10153315,2,2,8,0.0004737,0,318,0,"MWI",0,0,"Africa",20,0
"2503",1996,560,"ZAF","South Africa","ZA",710,"SAF","Southern Africa","ZAF",9,9,9,0,2,5,1,13,2,3,1,2,3593.27759564484,3405.64498385842,40000247,4,4,75,0.006909,0,1372,312,"ZAF",4,0,"Africa",2,4
"2504",1996,565,"NAM","Namibia",NA,516,"NAM","Southern Africa","NAM",6,6,6,0,2,7,1,12,-999,2,2,1,2313.53711152753,2344.27379801059,1705309,NA,2,8,0.0001388,0,299,0,"NAM",0,0,"Africa",0,0
"2505",1996,570,"LSO","Lesotho","LS",426,"LES","Southern Africa","LSO",8,8,8,0,2,7,2,12,0,2,0,1,458.598711102768,458.538887240802,1779197,2,1,2,0.0001033,0,262,0,"LSO",0,1,"Africa",0,0
"2506",1996,571,"BWA","Botswana","BW",72,"BOT","Southern Africa","BWA",7,7,7,0,2,7,2,13,0,2,0,2,2990.61727369297,2990.61727369297,1620989,1,1,7,0.0001747,0,318,0,"BWA",0,0,"Africa",0,0
"2507",1996,572,"SWZ","Swaziland","SZ",748,"SWA","Southern Africa","SWZ",-9,-9,0,9,2,5,0,4,1,2,0,0,1627.96546854396,1629.01261464381,984506,1,2,3,5.9e-05,0,246,0,"SWZ",0,0,"Africa",0,0
"2508",1996,580,"MDG","Madagascar","MG",450,"MAG","Eastern Africa","MDG",9,9,9,0,2,7,2,13,1,2,1,2,287.771396665898,287.764904914341,13882646,NA,2,21,0.000726,0,364,250,"MDG",0,0,"Africa",7,0
"2509",1996,581,"COM","Comoros","KM",174,"COM","Eastern Africa","COM",4,4,5,1,2,NA,NA,NA,NA,NA,NA,NA,482.665107064368,482.665107064368,477548,1,1,NA,2.75e-05,0,88,NA,"COM",0,1,"Africa",NA,0
"2510",1996,590,"MUS","Mauritius","MU",480,"MAS","Eastern Africa","MUS",10,10,10,0,2,7,1,10,1,2,1,1,3899.44243320673,3918.86833253176,1133996,NA,1,1,7.88e-05,0,426,0,"MUS",0,0,"Africa",16.6000003814697,0
"2511",1996,600,"MAR","Morocco","MA",504,"MOR","Northern Africa","MAR",-7,-7,0,7,2,3,0,4,1,1,0,1,1504.98095372309,1503.07929530051,27237150,3,2,195,0.0036768,0,771,0,"MAR",0,7,"MENA",98.6999969482422,0
"2512",1996,615,"DZA","Algeria","DZ",12,"ALG","Northern Africa","DZA",-3,-3,1,4,2,3,1,6,1,2,0,1,1572.83193698246,1572.85222351042,29845208,5,5,119,0.0047258,NA,646,3437,"DZA",2,7,"MENA",99,1
"2513",1996,616,"TUN","Tunisia","TN",788,"TUN","Northern Africa","TUN",-3,-3,1,4,2,6,1,7,1,2,1,0,2154.98693916039,2358.81237267446,9089300,3,2,35,0.0008414,0,742,0,"TUN",0,40,"MENA",98,0
"2514",1996,620,"LBY","Libya","LY",434,"LIB","Northern Africa","LBY",-7,-7,0,7,2,1,0,4,1,1,1,0,5764.43555394445,6467.21030706444,4837354,3,3,76,0.0018825,0,322,312,"LBY",0,4,"MENA",97,0
"2515",1996,625,"SDN","Sudan","SD",729,"SUD","Northern Africa","SDN",-7,-7,0,7,2,0,0,0,1,2,0,0,292.572731484031,NA,25263021,5,4,89,0.0021591,2000,437,3437,"SDN",0,18,"MENA",70,0
"2516",1996,630,"IRN","Iran","IR",364,"IRN","Southern Asia","IRN",-6,-6,0,6,142,2,0,2,0,1,0,0,1799.67192093131,1871.33077247022,61440887,4,3,540,0.0119844,27,NA,0,"IRN",1,35,"MENA",99,3
"2517",1996,640,"TUR","Turkey","TR",792,"TUR","Western Asia","TUR",8,8,9,1,142,0,1,9,2,2,1,1,3052.95956893866,4103.68053321995,59442502,4,4,818,0.0164478,0,1205,3875,"TUR",2,116,"MENA",99.8000030517578,4
"2518",1996,645,"IRQ","Iraq","IQ",368,"IRQ","Western Asia","IRQ",-9,-9,0,9,142,0,0,0,1,1,0,0,NA,290.123025035637,21017108,5,5,450,0.0061227,NA,399,2687,"IRQ",1,1,"MENA",97,3
"2519",1996,651,"EGY","Egypt","EG",818,"EGY","Northern Africa","EGY",-6,-6,0,6,2,3,1,4,1,2,1,1,1088.63179997279,1190.55195737814,62123592,4,3,430,0.0086174,80,NA,0,"EGY",0,19,"MENA",94,1
